Unnamed: 0,Park Name,Location,Date Established,Area,Visitors (2019),Park Code,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Park Accepted,Sens?,Record Status,Occurrence,Nativeness,Abundance,NPS Tags,Observations,T&E,State Status,GRank,SRank
91393,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Anseriformes,Anatidae,78551,175163.0,Active,Melanitta fusca,White-winged Scoter,Accepted,No,Approved,Present,Native,Unknown,Vagrant,,SC,ID: Game Bird Migratory,,
91394,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Anseriformes,Anatidae,78559,175170.0,Active,Melanitta perspicillata,Surf Scoter,Accepted,No,Approved,Present,Native,Unknown,Vagrant,,SC,ID: Game Bird Migratory,G5,
91396,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Anseriformes,Anatidae,78577,175187.0,Active,Mergus serrator,Red-breasted Merganser,Accepted,No,Approved,Present,Native,Uncommon,Migratory,3.0,SC,ID: Game Bird Migratory,G5,"ID: S1M; MT: SNA; WY: S4B,S5N"
91399,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Apodiformes,Apodidae,83047,178002.0,Active,Chaetura vauxi,Vaux's Swift,Accepted,No,Approved,Unconfirmed,Unknown,,Vagrant,,SC,ID: Protected Nongame,G5,ID: S3B; MT: S4B
91401,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Apodiformes,Trochilidae,83893,178040.0,Active,Selasphorus rufus,Rufous Hummingbird,Accepted,No,Approved,Present,Native,Rare,Breeder,2.0,SC,ID: Protected Nongame; MT: PSOC; WY: NSS4(Bc),G5,ID: S4B; MT: S4B; WY: S3B
91402,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Apodiformes,Trochilidae,83901,178048.0,Active,Stellula calliope,Calliope Hummingbird,Accepted,No,Approved,Present,Native,Rare,Breeder,,SC,,,
91403,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Caprimulgiformes,Caprimulgidae,83019,177979.0,Active,Chordeiles minor,Common Nighthawk,Accepted,No,Approved,Present,Native,Common,Breeder,,SC,ID: Protected Nongame; WY: NSS4(Bc),G5,"ID: S4B; MT: S5B; WY: S5B,S5N"
91408,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Laridae,81883,176959.0,Active,Chlidonias niger,Black Tern,Accepted,No,Approved,Present,Native,Unknown,,,SC,"ID: Protected Nongame; MT: SOC; WY: NSS3(Bb),SOC",G4G5,ID: S2B; MT: S3B; WY: S1
91409,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Laridae,81187,176935.0,Active,Hydroprogne caspia,Caspian Tern,Accepted,No,Approved,Present,Native,Rare,,,SC,"ID: Protected Nongame; MT: SOC; WY: NSS3(Bb),SOC",G5,ID: S1B; MT: S2B; WY: S1
91410,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Laridae,81064,176824.0,Active,Larus argentatus,"European Herring Gull, Herring Gull",Accepted,No,Approved,Present,Native,Rare,Migratory,,SC,ID: Protected Nongame; WY: SOPC,G5,ID: S2N; MT: S4N; WY: SNA
91414,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Laridae,81071,176830.0,Active,Larus delawarensis,Ring-billed Gull,Accepted,No,Approved,Present,Native,Common,Breeder,1.0,SC,ID: Protected Nongame; WY: SOPC,G5,"ID: S2B,S2N; MT: S5B; WY: S2"
91417,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Laridae,81120,176875.0,Active,Rissa tridactyla,Black-legged Kittiwake,Accepted,No,Approved,Present,Native,Unknown,Vagrant,,SC,ID: Protected Nongame,G5,
91420,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Laridae,81134,176888.0,Active,Sterna hirundo,Common Tern,Accepted,No,Approved,Present,Native,Rare,Migratory,1.0,SC,ID: Protected Nongame; MT: SOC; WY: SOPC,G5,ID: SNA; MT: S3B; WY: S1
91421,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Laridae,81137,176890.0,Active,Sterna paradisaea,Arctic Tern,Accepted,No,Approved,Present,Unknown,Unknown,Vagrant,,SC,ID: Protected Nongame,G5,ID: SNA
91427,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Scolopacidae,79220,176610.0,Active,Bartramia longicauda,Upland Sandpiper,Accepted,No,Approved,Present,Native,Rare,Summer,,SC,ID: Protected Nongame; WY: NSSU,G5,ID: S1B; MT: S4B; WY: S4S5B
91435,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Scolopacidae,79267,176653.0,Active,Calidris melanotos,Pectoral Sandpiper,Accepted,No,Approved,Present,Native,Rare,Migratory,1.0,SU,ID: Protected Nongame,G5,ID: S2M; MT: SNA; WY: S4N
91437,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Scolopacidae,79282,176667.0,Active,Calidris pusilla,Semipalmated Sandpiper,Accepted,No,Approved,Present,Native,Rare,Migratory,,SC,ID: Protected Nongame,G5,ID: S1M; MT: SNA; WY: S4N
91439,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Scolopacidae,79291,176675.0,Active,Limnodromus griseus,Short-billed Dowitcher,Accepted,No,Approved,Present,Native,Rare,Migratory,,SC,ID: Protected Nongame,G5,ID: SNA; WY: S4N
91441,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Scolopacidae,79303,176686.0,Active,Limosa fedoa,Marbled Godwit,Accepted,No,Approved,Present,Native,Rare,Migratory,5.0,SC,ID: Protected Nongame,G5,ID: S2M; MT: S4B; WY: S4N
91442,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Scolopacidae,79308,176690.0,Active,Limosa haemastica,Hudsonian Godwit,Accepted,No,Approved,Present,Native,Unknown,Migratory,6.0,SC,,G4,WY: S4N
91443,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Scolopacidae,79200,176593.0,Active,Numenius americanus,Long-billed Curlew,Accepted,No,Approved,Present,Native,Rare,"Breeder, Migratory",,RT,"ID: Protected Nongame; WY: NSS3(Bb),SOC",G5,ID: S2B; MT: S3B; WY: S3S4B
91444,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Scolopacidae,80295,176735.0,Active,Phalaropus lobatus,Red-necked Phalarope,Accepted,No,Approved,Present,Native,Rare,Migratory,,SC,ID: Protected Nongame; WY: SOPC,G4G5,ID: S3M; MT: SNA; WY: S3N
91446,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Scolopacidae,79231,176620.0,Active,Tringa flavipes,Lesser Yellowlegs,Accepted,No,Approved,Present,Native,Rare,Summer,15.0,SC,ID: Protected Nongame,G5,ID: S2M; MT: SNA; WY: S4N
91449,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Scolopacidae,848304,824147.0,Active,Tringa semipalmata,Willet,Accepted,No,Approved,Present,Native,Uncommon,Summer,,SC,ID: Protected Nongame,G5,"ID: S3B; MT: S4B; WY: S4B,S4N"
91450,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Scolopacidae,79225,176615.0,Active,Tringa solitaria,Solitary Sandpiper,Accepted,No,Approved,Present,Native,Rare,Migratory,,SC,ID: Protected Nongame,G5,ID: S1M; MT: SNA; WY: S4N
91451,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Charadriiformes,Stercorariidae,80359,176793.0,Active,Stercorarius parasiticus,Parasitic Jaeger,Accepted,No,Approved,Unconfirmed,Non-native,,Vagrant,1.0,SC,ID: Protected Nongame,G5,ID: SNA
91454,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Columbiformes,Columbidae,525775,676899.0,Active,Patagioenas fasciata,Band-tailed Pigeon,Accepted,No,Approved,Present,Native,Unknown,Vagrant,,SC,ID: Protected Nongame,G4,ID: SNA
91458,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Cuculiformes,Cuculidae,89105,177834.0,Active,Coccyzus erythropthalmus,Black-billed Cuckoo,Accepted,No,Approved,Present,Native,Unknown,Vagrant,3.0,SC,"ID: Protected Nongame; MT: SOC; WY: NSS4(Bc),SOC",G5,MT: S3B; WY: S2S3B
91460,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Falconiformes,Falconidae,82533,175613.0,Active,Falco columbarius,Merlin,Accepted,No,Approved,Present,Native,Rare,Migratory,2.0,SC,"ID: Protected Nongame; WY: NSSU,SOPC",G5,"ID: S4; MT: S4; WY: S3B,S4N"
91461,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Falconiformes,Falconidae,81853,175603.0,Active,Falco mexicanus,Prairie Falcon,Accepted,No,Approved,Present,Native,Uncommon,Breeder,12.0,SC,ID: Protected Nongame,G5,"ID: S4; MT: S4; WY: S4B,S4N"
91462,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Falconiformes,Falconidae,81854,175604.0,Active,Falco peregrinus,Peregrine Falcon,Accepted,No,Approved,Present,Native,Uncommon,Breeder,22.0,SC,"ID: Protected Nongame; MT: SOC; WY: NSS3(Bb),SOC",G4,ID: S2B; MT: S3; WY: S2
91463,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Falconiformes,Falconidae,81855,175605.0,Active,Falco peregrinus anatum,American Peregrine Falcon,Accepted,No,Approved,Present,Native,Uncommon,,,DM,,G4T4,ID: SNRB; WY: S2
91466,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Galliformes,Phasianidae,83131,175790.0,Active,Bonasa umbellus,Ruffed Grouse,Accepted,No,Approved,Present,Native,Common,Breeder,1.0,SC,ID: Upland Game Bird,G5,ID: S4; MT: S4; WY: S5
91473,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Gaviiformes,Gaviidae,81671,174469.0,Active,Gavia immer,"Common Loon, Great Northern Diver, Great Northern Loon",Accepted,No,Approved,Present,Native,Uncommon,Breeder,6.0,SC,"ID: Protected Nongame; MT: SOC; WY: NSS1(Aa),SOC",G5,"ID: S1B,S2N; MT: S3B; WY: S1B,S2N"
91475,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Gaviiformes,Gaviidae,81677,174474.0,Active,Gavia stellata,"Red-throated Diver, Red-throated Loon",Accepted,No,Approved,Unconfirmed,Unknown,,Vagrant,,SC,ID: Protected Nongame,G5,
91476,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Gruiformes,Gruidae,86495,176176.0,Active,Grus americana,Whooping Crane,Accepted,No,Approved,Present,Non-native,Occasional,Vagrant,,"E,EXPN",ID: Protected Nongame; MT: SOC; WY: SOC,G1,MT: S1M
91478,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Gruiformes,Rallidae,87253,176259.0,Active,Coturnicops noveboracensis,Yellow Rail,Accepted,No,Approved,Present,Native,Unknown,Vagrant,2.0,SC,ID: Protected Nongame; MT: SOC,G4,MT: S3B
91481,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Gruiformes,Rallidae,87212,176221.0,Active,Rallus limicola,Virginia Rail,Accepted,No,Approved,Present,Native,Rare,Breeder,,SU,"ID: Protected Nongame; WY: NSSU,SOPC",G5,"ID: S2N,S3B; MT: S5B; WY: S2S4B"
91486,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Calcariidae,85680,179525.0,Active,Calcarius mccownii,McCown's Longspur,Accepted,No,Approved,Present,Native,Unknown,Vagrant,,SC,,,
91488,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Cardinalidae,94258,179151.0,Active,Passerina amoena,Lazuli Bunting,Accepted,No,Approved,Present,Native,Common,Breeder,1.0,SC,ID: Protected Nongame,G5,ID: S4B; MT: S4B; WY: S5B
91494,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Certhiidae,90967,178803.0,Active,Certhia americana,brown creeper,Accepted,No,Approved,Present,Native,Uncommon,Breeder,6.0,SC,ID: Protected Nongame; MT: SOC,G5,ID: S4; MT: S3; WY: S4
91500,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Corvidae,87124,179748.0,Active,Gymnorhinus cyanocephalus,Pinyon Jay,Accepted,No,Approved,Present,Native,Rare,Resident,4.0,SC,ID: Protected Nongame; MT: SOC,G3,"ID: S3; MT: S3; WY: S5B,S5N"
91501,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Corvidae,87127,179750.0,Active,Nucifraga columbiana,Clark's Nutcracker,Accepted,No,Approved,Present,Native,Abundant,Breeder,5.0,SC,ID: Protected Nongame; MT: SOC; WY: NSS4(Bc),G5,ID: S2; MT: S3; WY: S3S4
91503,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Corvidae,154788,-501550.0,Inactive,Pica hudsonia,"Black-billed Magpie, Magpie",Accepted,No,Approved,Present,Native,Common,Breeder,,SC,,G5,"ID: S5; MT: S5; WY: S5B,S5N"
91504,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Emberizidae,84681,179345.0,Active,Ammodramus leconteii,Le Conte's Sparrow,Accepted,No,Approved,Unconfirmed,Native,,Vagrant,1.0,SC,ID: Protected Nongame,,
91505,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Emberizidae,83867,179333.0,Active,Ammodramus savannarum,Grasshopper Sparrow,Accepted,No,Approved,Present,Native,Occasional,Summer,,SC,"ID: Protected Nongame; WY: NSS4(Bc),SOPC",G5,ID: S3B; MT: S4B; WY: S4
91506,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Emberizidae,84736,179395.0,Active,Amphispiza bilineata,Black-throated Sparrow,Accepted,No,Approved,Present,Native,Unknown,Vagrant,,SC,ID: Protected Nongame,G5,ID: S2B; WY: SNA
91507,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Emberizidae,926913,,Inactive,Artemisiospiza nevadensis,Sagebrush Sparrow,Accepted,No,Approved,Present,Native,Unknown,Resident,,SC,,G5,ID: S3B; MT: S3B; WY: S3S4B
91508,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Emberizidae,83844,179312.0,Active,Calamospiza melanocorys,Lark Bunting,Accepted,No,Approved,Present,Native,Unknown,Summer,10.0,SC,ID: Protected Nongame,G5,ID: S1B; MT: S4B; WY: S4B
91509,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Emberizidae,84710,179371.0,Active,Chondestes grammacus,Lark Sparrow,Accepted,No,Approved,Present,Native,Occasional,Summer,,SC,ID: Protected Nongame,G5,"ID: S4B; MT: S5B; WY: S5B,S5N"
91512,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Emberizidae,85634,179484.0,Active,Melospiza lincolnii,Lincoln's Sparrow,Accepted,No,Approved,Present,Native,Common,Breeder,1.0,SC,ID: Protected Nongame,G5,"ID: S5B; MT: S5B; WY: S5B,S5N"
91513,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Emberizidae,85643,179492.0,Active,Melospiza melodia,Song Sparrow,Accepted,No,Approved,Present,Native,Common,Breeder,1.0,SC,ID: Protected Nongame,G5,"ID: S5; MT: S5B; WY: S5B,S5N"
91515,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Emberizidae,85612,179464.0,Active,Passerella iliaca,"Fox Sparrow, Red Fox Sparrow",Accepted,No,Approved,Present,Native,Rare,Breeder,,SC,ID: Protected Nongame,G5,ID: S4B; MT: S5B; WY: S4B
91516,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Emberizidae,83842,179310.0,Active,Pipilo chlorurus,Green-tailed Towhee,Accepted,No,Approved,Present,Native,Uncommon,Breeder,3.0,SC,ID: Protected Nongame; MT: SOC,G5,"ID: S4B; MT: S3B; WY: S5B,S5N"
91517,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Emberizidae,265870,554380.0,Active,Pipilo maculatus,spotted towhee,Accepted,No,Approved,Present,Native,Rare,Breeder,,SC,ID: Protected Nongame,G5,"ID: S4; MT: S5B; WY: S5B,S5N"
91520,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Emberizidae,84795,179448.0,Active,Spizella atrogularis,Black-chinned Sparrow,Accepted,No,Approved,Unconfirmed,Unknown,,Vagrant,,SC,,G5,
91521,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Emberizidae,84787,179440.0,Active,Spizella breweri,Brewer's Sparrow,Accepted,No,Approved,Present,Native,Common,Breeder,,SC,"ID: Protected Nongame; WY: NSS4(Bc),SOPC",G5,ID: S4B; MT: S3B; WY: S5
91523,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Emberizidae,84781,179435.0,Active,Spizella passerina,Chipping Sparrow,Accepted,No,Approved,Present,Native,Abundant,Breeder,,SC,ID: Protected Nongame,G5,"ID: S5B; MT: S5B; WY: S5B,S5N"
91524,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Emberizidae,84790,179443.0,Active,Spizella pusilla,Field Sparrow,Accepted,No,Approved,Unconfirmed,Native,,Vagrant,,SC,,G5,"MT: S4B; WY: S5B,S5N"
91527,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Emberizidae,84802,179454.0,Active,Zonotrichia querula,Harris's Sparrow,Accepted,No,Approved,Present,Native,Unknown,Vagrant,,SC,ID: Protected Nongame,G5,ID: SNA; MT: SNA; WY: S5N
91529,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Fringillidae,94301,179190.0,Active,Carpodacus cassinii,Cassin's Finch,Accepted,No,Approved,Present,Native,Common,Breeder,1.0,SC,,,
91531,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Fringillidae,94296,179186.0,Active,Carpodacus purpureus,Purple Finch,Accepted,No,Approved,Unconfirmed,Native,,,2.0,SC,,,
91532,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Fringillidae,94282,179173.0,Active,Coccothraustes vespertinus,Evening Grosbeak,Accepted,No,Approved,Present,Native,Occasional,Breeder,1.0,SC,ID: Protected Nongame; MT: SOC,G5,"ID: S4; MT: S3; WY: S5B,S5N"
91533,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Fringillidae,94337,179222.0,Active,Leucosticte atrata,black rosy-finch,Accepted,No,Approved,Present,Native,Uncommon,Breeder,,SC,"ID: Protected Nongame; MT: SOC; WY: NSSU,SOC",G4,"ID: S2; MT: S2; WY: S1B,S2N"
91535,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Fringillidae,95311,179259.0,Active,Loxia curvirostra,Red Crossbill,Accepted,No,Approved,Present,Native,Uncommon,Breeder,10.0,SC,ID: Protected Nongame; WY: NSS4(Bc),G5,"ID: S4; MT: S5; WY: S5B,S5N"
91541,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Hirundinidae,87409,178448.0,Active,Hirundo rustica,Barn Swallow,Accepted,No,Approved,Present,Native,Uncommon,Breeder,,SC,ID: Protected Nongame,G5,ID: S5B; MT: S5B; WY: S5B
91543,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Hirundinidae,87396,178436.0,Active,Riparia riparia,"Bank Swallow, Sand Martin",Accepted,No,Approved,Present,Native,Uncommon,Breeder,5.0,SC,ID: Protected Nongame,G5,ID: S4B; MT: S5B; WY: S5B
91544,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Hirundinidae,87404,178443.0,Active,Stelgidopteryx serripennis,Northern Rough-winged Swallow,Accepted,No,Approved,Present,Native,Uncommon,Breeder,,SU,ID: Protected Nongame,G5,"ID: S4B; MT: S5B; WY: S5B,S5N"
91545,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Hirundinidae,87391,178431.0,Active,Tachycineta bicolor,Tree Swallow,Accepted,No,Approved,Present,Native,Common,Breeder,9.0,SC,ID: Protected Nongame,G5,"ID: S5B; MT: S5B; WY: S5B,S5N"
91548,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Icteridae,93599,179032.0,Active,Dolichonyx oryzivorus,Bobolink,Accepted,No,Approved,Present,Native,Unknown,,4.0,SC,"ID: Protected Nongame; WY: NSS4(Bc),SOC",G5,ID: S2B; MT: S3B; WY: S2S3B
91549,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Icteridae,93664,179091.0,Active,Euphagus carolinus,Rusty Blackbird,Accepted,No,Approved,Present,Native,Unknown,Vagrant,,SC,ID: Protected Nongame,G4,MT: SNA; WY: SNA
91551,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Icteridae,264102,554267.0,Active,Icterus bullockii,Bullock's oriole,Accepted,No,Approved,Present,Native,Rare,Breeder,1.0,SC,ID: Protected Nongame,G5,"ID: S4B; MT: S5B; WY: S5B,S5N"
91552,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Icteridae,93655,179083.0,Active,Icterus galbula,"Baltimore Oriole, Northern Oriole",Accepted,No,Approved,Unconfirmed,Native,,,,SC,,G5,MT: S4B; WY: SNR
91555,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Icteridae,93606,179039.0,Active,Sturnella neglecta,Western Meadowlark,Accepted,No,Approved,Present,Native,Common,Breeder,1.0,SC,ID: Protected Nongame,G5,"ID: S5; MT: S5B; WY: S5B,S5N"
91558,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Laniidae,88277,178515.0,Active,Lanius ludovicianus,Loggerhead Shrike,Accepted,No,Approved,Present,Native,Rare,Resident,,SC,"ID: Protected Nongame; WY: NSS4(Bc),SOC",G4,ID: S3; MT: S3B; WY: S4S5B
91561,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Mimidae,90009,178654.0,Active,Oreoscoptes montanus,Sage Thrasher,Accepted,No,Approved,Present,Native,Uncommon,Breeder,1.0,SC,"ID: Protected Nongame; MT: SOC; WY: NSS4(Bc),SOPC",G4,ID: S3B; MT: S3B; WY: S5
91562,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Mimidae,89979,178627.0,Active,Toxostoma rufum,Brown Thrasher,Accepted,No,Approved,Unconfirmed,Native,,,,SC,ID: Protected Nongame,G5,MT: S5B; WY: S5B
91564,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Motacillidae,87465,178499.0,Active,Anthus spragueii,Sprague's Pipit,Accepted,No,Approved,Unconfirmed,Native,,Migratory,,RT,MT: SOC; WY: SOPC,G3G4,MT: S3B; WY: SNA
91565,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Paridae,265874,554382.0,Active,Poecile atricapillus,Black-capped Chickadee,Accepted,No,Approved,Present,Native,Uncommon,Breeder,2.0,SC,ID: Protected Nongame,G5,"ID: S4; MT: S5; WY: S5B,S5N"
91566,Yellowstone National Park,"Wyoming, Montana, Idaho","March 1, 1872",2219790.71,4020288,YELL,Bird,2,Passeriformes,Paridae,265880,554385.0,Active,Poecile gambeli,Mountain Chickadee,Accepted,No,Approved,Present,Native,Abundant,Breeder,7.0,SC,ID: Protected Nongame,G5,"ID: S4; MT: S5; WY: S5B,S5N"
