Unnamed: 0,Park Name,Location,Date Established,Area,Visitors (2019),Park Code,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Park Accepted,Sens?,Record Status,Occurrence,Nativeness,Abundance,NPS Tags,Observations,T&E,State Status,GRank,SRank
55981,Katmai National Park and Preserve,Alaska,"December 2, 1980","3,674,529.33 acres (14,870.3 km2)",84167,KATM,Bird,2,Procellariiformes,Hydrobatidae,82517,174628.0,Active,Oceanodroma leucorhoa,Leach's storm-petrel,Accepted,No,Approved,Not In Park,Native,,,,SC,,,
55982,Katmai National Park and Preserve,Alaska,"December 2, 1980","3,674,529.33 acres (14,870.3 km2)",84167,KATM,Bird,2,Procellariiformes,Procellariidae,82415,174536.0,Active,Fulmarus glacialis,Northern fulmar,Accepted,No,Approved,Not In Park,Native,,,,SC,,G5,"AK: S4N,S5B"
55983,Katmai National Park and Preserve,Alaska,"December 2, 1980","3,674,529.33 acres (14,870.3 km2)",84167,KATM,Bird,2,Procellariiformes,Procellariidae,82428,174548.0,Active,Puffinus carneipes,Flesh-footed shearwater,Accepted,No,Approved,Not In Park,Native,,,,,,,
55984,Katmai National Park and Preserve,Alaska,"December 2, 1980","3,674,529.33 acres (14,870.3 km2)",84167,KATM,Bird,2,Procellariiformes,Procellariidae,82434,174553.0,Active,Puffinus griseus,Sooty shearwater,Accepted,No,Approved,Not In Park,Native,,,,,,,
56006,Katmai National Park and Preserve,Alaska,"December 2, 1980","3,674,529.33 acres (14,870.3 km2)",84167,KATM,Fish,5,Lampridiformes,Stylephoridae,74126,166360.0,Active,Stylephorus chordatus,Sticklebacks,Accepted,No,Approved,Not In Park,Unknown,,,,,,,
56012,Katmai National Park and Preserve,Alaska,"December 2, 1980","3,674,529.33 acres (14,870.3 km2)",84167,KATM,Fish,5,Petromyzontiformes,Petromyzontidae,65130,159713.0,Active,Lampetra tridentata,Pacific lamprey,Accepted,No,Approved,Not In Park,Native,,,,SC,,,
56018,Katmai National Park and Preserve,Alaska,"December 2, 1980","3,674,529.33 acres (14,870.3 km2)",84167,KATM,Fish,5,Salmoniformes,Salmonidae,71728,161939.0,Active,Coregonus sardinella sardinella,Least cisco,Accepted,No,Approved,Not In Park,Native,,,,,,,
56027,Katmai National Park and Preserve,Alaska,"December 2, 1980","3,674,529.33 acres (14,870.3 km2)",84167,KATM,Fish,5,Salmoniformes,Salmonidae,71786,161991.0,Active,Salmo gairdnerii,Rainbow trout,Accepted,No,Approved,Not In Park,Native,,,,,,,
56131,Katmai National Park and Preserve,Alaska,"December 2, 1980","3,674,529.33 acres (14,870.3 km2)",84167,KATM,Vascular Plant,6,Asterales,Asteraceae,735016,-9761153.0,Active,Packera heterophylla X contermina,,Accepted,No,Approved,Not In Park,Native,,,,,,,
56208,Katmai National Park and Preserve,Alaska,"December 2, 1980","3,674,529.33 acres (14,870.3 km2)",84167,KATM,Vascular Plant,6,Caryophyllales,Caryophyllaceae,203062,525082.0,Active,Cerastium nigrescens ssp. arcticum,,Accepted,No,Approved,Not In Park,Native,,,,,,G5T5,
56332,Katmai National Park and Preserve,Alaska,"December 2, 1980","3,674,529.33 acres (14,870.3 km2)",84167,KATM,Vascular Plant,6,Fabales,Fabaceae,126547,26180.0,Active,Oxytropis podocarpa,stalkpod locoweed,Accepted,No,Approved,Not In Park,Native,,,,,,G4G5,AK: SNR
56433,Katmai National Park and Preserve,Alaska,"December 2, 1980","3,674,529.33 acres (14,870.3 km2)",84167,KATM,Vascular Plant,6,Malpighiales,Salicaceae,196170,520797.0,Active,Salix desertorum,,Accepted,No,Approved,Not In Park,Native,,,,,,,
56435,Katmai National Park and Preserve,Alaska,"December 2, 1980","3,674,529.33 acres (14,870.3 km2)",84167,KATM,Vascular Plant,6,Malpighiales,Salicaceae,159418,504965.0,Active,Salix geyeriana,Geyer's willow,Accepted,No,Approved,Not In Park,Native,,,,,,G5,
56777,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Mammal,1,Artiodactyla,Cervidae,95045,180698.0,Active,Odocoileus hemionus,Black-tailed deer,Accepted,No,Approved,Not In Park,Native,,,1.0,,,G5,AK: S4
56807,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Mammal,1,Chiroptera,Vespertilionidae,88710,179991.0,Active,Myotis californicus,California myotis,Accepted,No,Approved,Not In Park,Non-native,,,1.0,"SC,SU",,G5,AK: S2
56821,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Mammal,1,Rodentia,Sciuridae,89681,180151.0,Active,Spermophilus columbianus,Columbian ground squirrel,Accepted,No,Approved,Not In Park,Non-native,,,1.0,,,,
56828,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Mammal,1,Soricomorpha,Soricidae,88668,179953.0,Active,Sorex pacificus,Pacific shrew,Accepted,No,Approved,Not In Park,Non-native,,,1.0,,,GNR,
56865,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Anseriformes,Anatidae,78551,175163.0,Active,Melanitta fusca,White-winged scoter,Accepted,No,Approved,Not In Park,Unknown,,,5.0,SC,,,
56866,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Anseriformes,Anatidae,78560,175171.0,Active,Melanitta nigra,Black scoter,Accepted,No,Approved,Not In Park,Unknown,,,5.0,SC,,,
56867,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Anseriformes,Anatidae,78559,175170.0,Active,Melanitta perspicillata,Surf scoter,Accepted,No,Approved,Not In Park,Unknown,,,17.0,SC,,G5,"AK: S4B,S4N"
56870,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Anseriformes,Anatidae,78540,175153.0,Active,Polysticta stelleri,Steller's eider,Accepted,No,Approved,Not In Park,Unknown,,,,T,,G3,"AK: S1B,S2S3N"
56871,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Anseriformes,Anatidae,78542,175155.0,Active,Somateria mollissima,Common eider,Accepted,No,Approved,Not In Park,Unknown,,,1.0,SC,,G5,"AK: S4B,S3N"
56872,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Anseriformes,Anatidae,78548,175160.0,Active,Somateria spectabilis,King eider,Accepted,No,Approved,Not In Park,Unknown,,,,,,G5,"AK: S3B,S3N"
56875,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Charadriiformes,Alcidae,265059,554029.0,Active,Aethia psittacula,Parakeet Auklet,Accepted,No,Approved,Not In Park,Unknown,,,5.0,,,G5,AK: S5
56881,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Charadriiformes,Alcidae,81956,177023.0,Active,Cerorhinca monocerata,Rhinoceros auklet,Accepted,No,Approved,Not In Park,Unknown,,,18.0,,,G5,AK: S4B
56884,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Charadriiformes,Alcidae,81945,177013.0,Active,Ptychoramphus aleuticus,Cassin's auklet,Accepted,No,Approved,Not In Park,Unknown,,,2.0,SC,,G4,AK: S4
56885,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Charadriiformes,Alcidae,81939,177008.0,Active,Synthliboramphus antiquus,Ancient murrelet,Accepted,No,Approved,Not In Park,Unknown,,,11.0,,,G4,AK: S4
56888,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Charadriiformes,Charadriidae,77628,176504.0,Active,Charadrius hiaticula,Common Ringed Plover,Accepted,No,Approved,Not In Park,Unknown,,,1.0,,,G5,
56895,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Charadriiformes,Haematopodidae,77592,176472.0,Active,Haematopus palliatus,"Oyster catcher, Oystercatcher",Accepted,No,Approved,Not In Park,Unknown,,,7.0,SC,,G5,
56903,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Charadriiformes,Laridae,81068,176828.0,Active,Larus thayeri,Thayer's gull,Accepted,No,Approved,Not In Park,Unknown,,,,,,,
56910,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Charadriiformes,Laridae,81110,176866.0,Active,Xema sabini,Sabine's gull,Accepted,No,Approved,Not In Park,Unknown,,,,,,G5,AK: S5B
56940,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Charadriiformes,Stercorariidae,80360,176794.0,Active,Stercorarius longicaudus,Long-tailed jaeger,Accepted,No,Approved,Not In Park,Unknown,,,3.0,,,G5,AK: S5B
56942,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Charadriiformes,Stercorariidae,80358,176792.0,Active,Stercorarius pomarinus,Pomarine jaeger,Accepted,No,Approved,Not In Park,Unknown,,,2.0,SC,,G5,AK: S5B
56955,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Gaviiformes,Gaviidae,81673,174470.0,Active,Gavia adamsii,Yellow-billed loon,Accepted,No,Approved,Not In Park,Unknown,,,2.0,RT,,G4,"AK: S2S3B,S3N"
56956,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Gaviiformes,Gaviidae,81674,174471.0,Active,Gavia arctica,Arctic loon,Accepted,No,Approved,Not In Park,Unknown,,,2.0,,,G5,AK: S1S2B
56957,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Gaviiformes,Gaviidae,81671,174469.0,Active,Gavia immer,Common loon,Accepted,No,Approved,Not In Park,Unknown,,,16.0,SC,,G5,"AK: S5B,S4N"
56958,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Gaviiformes,Gaviidae,81678,174475.0,Active,Gavia pacifica,Pacific loon,Accepted,No,Approved,Not In Park,Unknown,,,3.0,,,G5,"AK: S5B,S4N"
56959,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Gaviiformes,Gaviidae,81677,174474.0,Active,Gavia stellata,Red-throated loon,Accepted,No,Approved,Not In Park,Unknown,,,2.0,SC,,G5,"AK: S4B,S4N"
56987,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Passeriformes,Fringillidae,95273,179224.0,Active,Leucosticte arctoa,Rosy finch,Accepted,No,Approved,Not In Park,Unknown,,,,,,,
57036,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Podicipediformes,Podicipedidae,81710,174503.0,Active,Aechmophorus occidentalis,Western Grebe,Accepted,No,Approved,Not In Park,Unknown,,,,SC,,G5,AK: S3N
57037,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Podicipediformes,Podicipedidae,81686,174482.0,Active,Podiceps auritus,Horned grebe,Accepted,No,Approved,Not In Park,Unknown,,,3.0,SU,,G5,"AK: S4S5B,S4N"
57038,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Podicipediformes,Podicipedidae,81682,174479.0,Active,Podiceps grisegena,Red-necked grebe,Accepted,No,Approved,Not In Park,Unknown,,,,,,G5,"AK: S4S5B,S4N"
57039,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Procellariiformes,Diomedeidae,265863,554377.0,Active,Phoebastria albatrus,Short-tailed albatross,Accepted,No,Approved,Not In Park,Unknown,,,,E,AK: SE,G1,AK: S1N
57040,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Procellariiformes,Diomedeidae,265865,554378.0,Active,Phoebastria immutabilis,Laysan albatross,Accepted,No,Approved,Not In Park,Unknown,,,1.0,SC,,G3G4,AK: S3N
57041,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Procellariiformes,Diomedeidae,265867,554379.0,Active,Phoebastria nigripes,Black-footed albatross,Accepted,No,Approved,Not In Park,Unknown,,,,RT,,G3G4,AK: S3S4N
57042,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Procellariiformes,Hydrobatidae,82514,174625.0,Active,Oceanodroma furcata,Fork-tailed storm-petrel,Accepted,No,Approved,Not In Park,Unknown,,,7.0,,,,
57043,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Procellariiformes,Hydrobatidae,82517,174628.0,Active,Oceanodroma leucorhoa,Leach's storm-petrel,Accepted,No,Approved,Not In Park,Unknown,,,,SC,,,
57044,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Procellariiformes,Procellariidae,82415,174536.0,Active,Fulmarus glacialis,Northern fulmar,Accepted,No,Approved,Not In Park,Unknown,,,3.0,SC,,G5,"AK: S4N,S5B"
57045,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Procellariiformes,Procellariidae,82451,174569.0,Active,Pterodroma inexpectata,Mottled Petrel,Accepted,No,Approved,Not In Park,Unknown,,,,,,G3G4,AK: S3N
57046,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Procellariiformes,Procellariidae,82433,174552.0,Active,Puffinus bulleri,Buller's shearwater,Accepted,No,Approved,Not In Park,Unknown,,,,,,G3,AK: S3N
57048,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Procellariiformes,Procellariidae,82427,174547.0,Active,Puffinus creatopus,Pink-footed shearwater,Accepted,No,Approved,Not In Park,Unknown,,,,SC,,,
57049,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Procellariiformes,Procellariidae,82434,174553.0,Active,Puffinus griseus,Sooty Shearwater,Accepted,No,Approved,Not In Park,Unknown,,,9.0,,,,
57051,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Bird,2,Procellariiformes,Procellariidae,82435,174554.0,Active,Puffinus tenuirostris,Short-tailed shearwater,Accepted,No,Approved,Not In Park,Unknown,,,5.0,,,,
57489,Kenai Fjords National Park,Alaska,"December 2, 1980","669,650.05 acres (2,710.0 km2)",356601,KEFJ,Vascular Plant,6,Myrtales,Onagraceae,126681,27313.0,Active,Epilobium minutum,Small Flowered Willowherb,Accepted,No,Approved,Not In Park,Native,,,2.0,,,G5,
58557,Lake Clark National Park and Preserve,Alaska,"December 2, 1980","2,619,816.49 acres (10,602.0 km2)",17157,LACL,Bird,2,Charadriiformes,Laridae,694098,-756465.0,Inactive,Onychoprion aleuticus,,Accepted,No,Approved,Not In Park,Native,,,,,,G4,AK: S3B
58589,Lake Clark National Park and Preserve,Alaska,"December 2, 1980","2,619,816.49 acres (10,602.0 km2)",17157,LACL,Bird,2,Columbiformes,Columbidae,82677,177071.0,Active,Columba livia,"Common Pigeon, Rock Dove, Rock Pigeon",Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,
58636,Lake Clark National Park and Preserve,Alaska,"December 2, 1980","2,619,816.49 acres (10,602.0 km2)",17157,LACL,Bird,2,Passeriformes,Hirundinidae,87409,178448.0,Active,Hirundo rustica,Barn Swallow,Accepted,No,Approved,Not In Park,Native,,,,SC,,G5,AK: S4B
58654,Lake Clark National Park and Preserve,Alaska,"December 2, 1980","2,619,816.49 acres (10,602.0 km2)",17157,LACL,Bird,2,Passeriformes,Phylloscopidae,88027,179843.0,Active,Phylloscopus borealis,Arctic warbler,Accepted,No,Approved,Not In Park,Native,,,,,,G5,AK: S5B
58726,Lake Clark National Park and Preserve,Alaska,"December 2, 1980","2,619,816.49 acres (10,602.0 km2)",17157,LACL,Fish,5,Salmoniformes,Salmonidae,71786,161991.0,Active,Salmo gairdnerii,,Accepted,No,Approved,Not In Park,Native,,,,,,,
58926,Lake Clark National Park and Preserve,Alaska,"December 2, 1980","2,619,816.49 acres (10,602.0 km2)",17157,LACL,Vascular Plant,6,Asterales,Asteraceae,138561,36210.0,Active,Taraxacum laevigatum,"red-seed dandelion, rock dandelion",Accepted,No,Approved,Not In Park,Native,,,,,,GNR,AK: SNA
58988,Lake Clark National Park and Preserve,Alaska,"December 2, 1980","2,619,816.49 acres (10,602.0 km2)",17157,LACL,Vascular Plant,6,Brassicales,Brassicaceae,122394,22875.0,Active,Draba densifolia,denseleaf draba,Accepted,No,Approved,Not In Park,Native,,,,,,G5,AK: S2S3
59061,Lake Clark National Park and Preserve,Alaska,"December 2, 1980","2,619,816.49 acres (10,602.0 km2)",17157,LACL,Vascular Plant,6,Caryophyllales,Caryophyllaceae,115681,20024.0,Active,Sagina decumbens ssp. occidentalis,western pearlwort,Accepted,No,Approved,Not In Park,Native,,,,,,G5T5,
59083,Lake Clark National Park and Preserve,Alaska,"December 2, 1980","2,619,816.49 acres (10,602.0 km2)",17157,LACL,Vascular Plant,6,Caryophyllales,Caryophyllaceae,112524,20175.0,Active,Stellaria calycantha,"northern chickweed, northern starwort",Accepted,No,Approved,Not In Park,Native,,,,,,G5,AK: SNR
59116,Lake Clark National Park and Preserve,Alaska,"December 2, 1980","2,619,816.49 acres (10,602.0 km2)",17157,LACL,Vascular Plant,6,Caryophyllales,Polygonaceae,119617,20894.0,Active,Polygonum fowleri,Fowler's knotweed,Accepted,No,Approved,Not In Park,Native,,,,,,G5,AK: SNR
59138,Lake Clark National Park and Preserve,Alaska,"December 2, 1980","2,619,816.49 acres (10,602.0 km2)",17157,LACL,Vascular Plant,6,Dioscoreales,Nartheciaceae,87044,182655.0,Active,Abama americana,,Accepted,No,Approved,Not In Park,Native,,,,,,,
59139,Lake Clark National Park and Preserve,Alaska,"December 2, 1980","2,619,816.49 acres (10,602.0 km2)",17157,LACL,Vascular Plant,6,Dioscoreales,Nartheciaceae,141735,42981.0,Active,Narthecium americanum,"bog asphodel, yellow asphodel",Accepted,No,Approved,Not In Park,Native,,,,RT,,G2,
59150,Lake Clark National Park and Preserve,Alaska,"December 2, 1980","2,619,816.49 acres (10,602.0 km2)",17157,LACL,Vascular Plant,6,Equisetales,Equisetaceae,212434,527892.0,Active,Equisetum hyemale var. affine,"scouringrush horsetail, stout scouringrush, tall scouring-rush",Accepted,No,Approved,Not In Park,Native,,,,,,G5T5,AK: SNR
59430,Lake Clark National Park and Preserve,Alaska,"December 2, 1980","2,619,816.49 acres (10,602.0 km2)",17157,LACL,Vascular Plant,6,Ophioglossales,Ophioglossaceae,82191,17186.0,Active,Botrychium minganense,"Mingan Island grapefern, Mingan moonwort",Accepted,No,Approved,Not In Park,Native,,,,,,G5,AK: SNR
59585,Lake Clark National Park and Preserve,Alaska,"December 2, 1980","2,619,816.49 acres (10,602.0 km2)",17157,LACL,Vascular Plant,6,Poales,Juncaceae,144389,39341.0,Active,Luzula divaricata,forked woodrush,Accepted,No,Approved,Not In Park,Native,,,,,,G5,AK: SNR
59638,Lake Clark National Park and Preserve,Alaska,"December 2, 1980","2,619,816.49 acres (10,602.0 km2)",17157,LACL,Vascular Plant,6,Poales,Poaceae,200359,524031.0,Active,Elymus glaucus ssp. glaucus,"blue wild rye, blue wildrye",Accepted,No,Approved,Not In Park,Native,,,,,,G5T5,AK: SNR
59698,Lake Clark National Park and Preserve,Alaska,"December 2, 1980","2,619,816.49 acres (10,602.0 km2)",17157,LACL,Vascular Plant,6,Poales,Poaceae,147354,41103.0,Active,Poa secunda,"big bluegrass, Sandberg bluegrass, Sandberg's bluegrass",Accepted,No,Approved,Not In Park,Native,,,,,,G5,AK: SNR
59945,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Mammal,1,Artiodactyla,Bovidae,95055,180706.0,Active,Bison bison,"American bison, American Bison, bison",Accepted,No,Approved,Not In Park,Native,,,,,,G4,CA: SNR
59946,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Mammal,1,Artiodactyla,Bovidae,86816,183838.0,Active,Bos taurus,"aurochs, Aurochs, domestic cattle (feral), domesticated cattle",Accepted,No,Approved,Not In Park,Non-native,,Exploitation Concern,,,,G5,
59947,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Mammal,1,Artiodactyla,Bovidae,95061,180711.0,Active,Ovis canadensis,"bighorn sheep, Bighorn Sheep",Accepted,No,Approved,Not In Park,Native,,,,SC,,G4,CA: SNR
59952,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Mammal,1,Carnivora,Canidae,93337,180596.0,Active,Canis lupus,"Gray Wolf, Wolf",Accepted,No,Approved,Not In Park,Native,,,,E,CA: SE,G5,CA: S1
59959,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Mammal,1,Carnivora,Mustelidae,93288,180551.0,Active,Gulo gulo,Wolverine,Accepted,No,Approved,Not In Park,Native,,Management Priority,,,"CA: FP,ST",G4,CA: S1
59970,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Mammal,1,Carnivora,Ursidae,93279,180543.0,Active,Ursus arctos,"Brown Bear, Grizzly Bear",Accepted,No,Approved,Not In Park,Native,,,,,,G4,CA: SX
60008,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Mammal,1,Rodentia,Heteromyidae,260597,552491.0,Active,Chaetodipus californicus,California Pocket Mouse,Accepted,No,Approved,Not In Park,Unknown,,,,,,G5,CA: SNR
60028,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Mammal,1,Soricomorpha,Soricidae,88665,179950.0,Active,Sorex monticolus,"Dusky Shrew, Montane Shrew",Accepted,No,Approved,Not In Park,Unknown,,,,,,,
60043,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Bird,2,Accipitriformes,Accipitridae,79579,175365.0,Active,Buteo platypterus,Broad-winged Hawk,Accepted,No,Approved,Not In Park,Native,,,,,,G5,CA: SNA
60047,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Bird,2,Accipitriformes,Accipitridae,79487,175282.0,Active,Elanus leucurus,White-tailed Kite,Accepted,No,Approved,Not In Park,Native,,,,SC,CA: FP,G5,CA: S3S4
60050,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Bird,2,Accipitriformes,Cathartidae,79478,175274.0,Active,Gymnogyps californianus,California Condor,Accepted,No,Approved,Not In Park,Native,,,,PEXPN,"CA: FP,S,SE",G1,CA: S1
60063,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Bird,2,Anseriformes,Anatidae,77839,175125.0,Active,Aythya americana,Redhead,Accepted,No,Approved,Not In Park,Native,,,,,CA: SSC,G5,CA: S3S4
60067,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Bird,2,Anseriformes,Anatidae,77708,175007.0,Active,Branta canadensis leucopareia,Aleutian Canada Goose,Accepted,No,Approved,Not In Park,Native,,,,DM,,,
60074,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Bird,2,Anseriformes,Anatidae,78559,175170.0,Active,Melanitta perspicillata,Surf Scoter,Accepted,No,Approved,Not In Park,Native,,,,SC,,G5,CA: SNRN
60089,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Bird,2,Charadriiformes,Laridae,81883,176959.0,Active,Chlidonias niger,Black Tern,Accepted,No,Approved,Not In Park,Native,,,,SC,CA: SSC,G4G5,CA: S2
60100,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Bird,2,Charadriiformes,Scolopacidae,79250,176638.0,Active,Catoptrophorus semipalmatus,Willet,Accepted,No,Approved,Not In Park,Native,,,,,,,
60121,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Bird,2,Galliformes,Phasianidae,86426,176113.0,Active,Pavo cristatus,"Common Peafowl, Indian Peafowl",Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,
60122,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Bird,2,Galliformes,Phasianidae,84328,175905.0,Active,Phasianus colchicus,"Common Pheasant, Ring-necked Pheasant",Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,CA: SNA
60140,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Bird,2,Passeriformes,Corvidae,87112,179737.0,Active,Corvus ossifragus,Fish Crow,Accepted,No,Approved,Not In Park,Non-native,,,,,,G5,
60144,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Bird,2,Passeriformes,Emberizidae,84716,179377.0,Active,Aimophila ruficeps,Rufous-crowned Sparrow,Accepted,No,Approved,Not In Park,Native,,,,SC,,G5,CA: SNR
60145,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Bird,2,Passeriformes,Emberizidae,84745,179402.0,Active,Amphispiza belli,Sage Sparrow,Accepted,No,Approved,Not In Park,Native,,,,SC,,,
60146,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Bird,2,Passeriformes,Emberizidae,84710,179371.0,Active,Chondestes grammacus,Lark Sparrow,Accepted,No,Approved,Not In Park,Native,,,,SC,,G5,CA: SNR
60163,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Bird,2,Passeriformes,Fringillidae,95282,179232.0,Active,Carduelis lawrencei,Lawrence's Goldfinch,Accepted,No,Approved,Not In Park,Native,,,,SC,,,
60182,Lassen Volcanic National Park,California,"August 9, 1916","106,589.02 acres (431.4 km2)",517039,LAVO,Bird,2,Passeriformes,Icteridae,93630,179060.0,Active,Agelaius tricolor,Tricolored Blackbird,Accepted,No,Approved,Not In Park,Native,,,,RT,"CA: SSC,ST",G1G2,CA: S1S2
